day,product,market_inventory,shed_quantity,desired_sell_quantity,base_cap,cadence_adjusted_cap,min_acceptable_price,current_price,price_after_proposed_sale,expected_future_price,recommended_quantity,liquidating,actual_sold,decision,revenue,agent,seed,pairing
25,WHEAT,9467,1,1,1,1,1.0,48,48,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
25,WHEAT,9467,1,1,1,2,1.0,48,48,50.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
25,WHEAT,9467,1,1,1,1,1.0,48,48,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
25,WHEAT,9467,1,1,1,2,1.0,48,48,50.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
25,WHEAT,9460,1,1,1,1,1.0,48,48,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
25,WHEAT,9460,1,1,1,2,1.0,48,48,50.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
25,WHEAT,9460,1,1,1,1,1.0,48,48,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
25,WHEAT,9460,1,1,1,2,1.0,48,48,50.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
25,WHEAT,9460,1,1,1,1,1.0,48,48,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
25,WHEAT,9460,1,1,1,2,1.0,48,48,50.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
25,WHEAT,9460,1,1,1,1,1.0,48,48,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
25,WHEAT,9460,1,1,1,2,1.0,48,48,50.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
25,WHEAT,9453,1,1,1,1,1.0,48,48,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
25,WHEAT,9453,1,1,1,2,1.0,48,48,50.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
25,WHEAT,9453,1,1,1,1,1.0,48,48,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
25,WHEAT,9453,1,1,1,2,1.0,48,48,50.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
25,WHEAT,9453,1,1,1,1,1.0,48,48,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
25,WHEAT,9453,1,1,1,2,1.0,48,48,50.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
26,WHEAT,9453,3,3,3,3,1.0,48,48,,3,True,1,liquidation,48,agent_a,0,agent_a_vs_agent_d
26,STRAWBERRY,9930,23,23,10,10,1.0,190,185,,10,True,10,liquidation,1900,agent_a,0,agent_a_vs_agent_d
26,WHEAT,9453,3,3,3,6,1.0,48,48,50.0,3,True,1,liquidation,48,agent_d,0,agent_a_vs_agent_d
26,STRAWBERRY,9930,23,23,10,19,1.0,190,180,150.0,19,True,19,liquidation,3610,agent_d,0,agent_a_vs_agent_d
26,WHEAT,9447,2,2,2,2,1.0,49,48,,2,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
26,STRAWBERRY,9954,13,13,10,10,1.0,177,170,,10,True,10,liquidation,1770,agent_a,0,agent_a_vs_agent_d
26,WHEAT,9447,2,2,2,4,1.0,49,48,50.0,2,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
26,STRAWBERRY,9954,4,4,10,19,1.0,177,174,150.0,4,True,4,liquidation,708,agent_d,0,agent_a_vs_agent_d
26,WHEAT,9447,2,2,2,2,1.0,49,48,,2,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
26,STRAWBERRY,9968,3,3,10,10,1.0,168,165,,3,True,3,liquidation,504,agent_a,0,agent_a_vs_agent_d
26,WHEAT,9447,2,2,2,4,1.0,49,48,50.0,2,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
26,WHEAT,9438,1,1,1,1,1.0,49,49,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
26,WHEAT,9438,1,1,1,2,1.0,49,49,50.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
26,WHEAT,9438,1,1,1,1,1.0,49,49,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
26,WHEAT,9438,1,1,1,2,1.0,49,49,50.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
26,WHEAT,9438,1,1,1,1,1.0,49,49,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
26,WHEAT,9438,1,1,1,2,1.0,49,49,50.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
26,WHEAT,9438,1,1,1,1,1.0,49,49,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
26,WHEAT,9438,1,1,1,2,1.0,49,49,51.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
26,WHEAT,9431,1,1,1,1,1.0,49,49,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
26,WHEAT,9431,1,1,1,2,1.0,49,49,51.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
26,WHEAT,9431,1,1,1,1,1.0,49,49,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
26,WHEAT,9431,1,1,1,2,1.0,49,49,51.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
26,WHEAT,9431,1,1,1,1,1.0,49,49,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
26,WHEAT,9431,1,1,1,2,1.0,49,49,51.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
26,WHEAT,9431,1,1,1,1,1.0,49,49,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
26,WHEAT,9431,1,1,1,2,1.0,49,49,51.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
26,WHEAT,9424,1,1,1,1,1.0,49,49,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
26,WHEAT,9424,1,1,1,2,1.0,49,49,51.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
26,WHEAT,9424,1,1,1,1,1.0,49,49,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
26,WHEAT,9424,1,1,1,2,1.0,49,49,51.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
26,WHEAT,9424,1,1,1,1,1.0,49,49,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
26,WHEAT,9424,1,1,1,2,1.0,49,49,50.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
26,WHEAT,9424,1,1,1,1,1.0,49,49,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
26,WHEAT,9424,1,1,1,2,1.0,49,49,50.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
26,WHEAT,9417,1,1,1,1,1.0,49,49,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
26,WHEAT,9417,1,1,1,2,1.0,49,49,50.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
26,WHEAT,9417,1,1,1,1,1.0,49,49,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
26,WHEAT,9417,1,1,1,2,1.0,49,49,50.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
26,WHEAT,9417,1,1,1,1,1.0,49,49,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
26,WHEAT,9417,1,1,1,2,1.0,49,49,50.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
26,WHEAT,9417,1,1,1,1,1.0,49,49,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
26,WHEAT,9417,1,1,1,2,1.0,49,49,50.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
26,WHEAT,9410,1,1,1,1,1.0,49,49,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
26,WHEAT,9410,1,1,1,2,1.0,49,49,50.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
26,WHEAT,9410,1,1,1,1,1.0,49,49,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
26,WHEAT,9410,1,1,1,2,1.0,49,49,50.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
26,WHEAT,9410,1,1,1,1,1.0,49,49,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
26,WHEAT,9410,1,1,1,2,1.0,49,49,50.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
27,WHEAT,9410,7,7,7,7,1.0,49,49,,7,True,5,liquidation,245,agent_a,0,agent_a_vs_agent_d
27,STRAWBERRY,9951,2,2,10,10,1.0,179,178,,2,True,2,liquidation,358,agent_a,0,agent_a_vs_agent_d
27,WHEAT,9410,6,6,6,12,1.0,49,49,50.0,6,True,4,liquidation,196,agent_d,0,agent_a_vs_agent_d
27,STRAWBERRY,9951,1,1,10,19,1.0,179,178,150.0,1,True,1,liquidation,179,agent_d,0,agent_a_vs_agent_d
27,WHEAT,9411,2,2,2,2,1.0,49,49,,2,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
27,WHEAT,9411,2,2,2,4,1.0,49,49,50.0,2,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
27,WHEAT,9411,2,2,2,2,1.0,49,49,,2,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
27,WHEAT,9411,2,2,2,4,1.0,49,49,50.0,2,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
27,WHEAT,9411,2,2,2,2,1.0,49,49,,2,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
27,WHEAT,9411,2,2,2,4,1.0,49,49,50.0,2,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
27,WHEAT,9402,1,1,1,1,1.0,49,49,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
27,WHEAT,9402,1,1,1,2,1.0,49,49,51.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
27,WHEAT,9402,1,1,1,1,1.0,49,49,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
27,WHEAT,9402,1,1,1,2,1.0,49,49,51.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
27,WHEAT,9402,1,1,1,1,1.0,49,49,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
27,WHEAT,9402,1,1,1,2,1.0,49,49,51.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
27,WHEAT,9395,1,1,1,1,1.0,50,50,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
27,WHEAT,9395,1,1,1,2,1.0,50,50,51.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
27,WHEAT,9395,1,1,1,1,1.0,50,50,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
27,WHEAT,9395,1,1,1,2,1.0,50,50,51.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
27,WHEAT,9395,1,1,1,1,1.0,50,50,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
27,WHEAT,9395,1,1,1,2,1.0,50,50,51.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
27,WHEAT,9395,1,1,1,1,1.0,50,50,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
27,WHEAT,9395,1,1,1,2,1.0,50,50,51.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
27,WHEAT,9388,1,1,1,1,1.0,50,50,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
27,WHEAT,9388,1,1,1,2,1.0,50,50,51.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
27,WHEAT,9388,1,1,1,1,1.0,50,50,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
27,WHEAT,9388,1,1,1,2,1.0,50,50,51.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
27,WHEAT,9388,1,1,1,1,1.0,50,50,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
27,WHEAT,9388,1,1,1,2,1.0,50,50,51.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
27,WHEAT,9388,1,1,1,1,1.0,50,50,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
27,WHEAT,9388,1,1,1,2,1.0,50,50,51.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
27,WHEAT,9381,1,1,1,1,1.0,50,50,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
27,WHEAT,9381,1,1,1,2,1.0,50,50,51.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
27,WHEAT,9381,1,1,1,1,1.0,50,50,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
27,WHEAT,9381,1,1,1,2,1.0,50,50,51.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
27,WHEAT,9381,1,1,1,1,1.0,50,50,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
27,WHEAT,9381,1,1,1,2,1.0,50,50,51.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
27,WHEAT,9381,1,1,1,1,1.0,50,50,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
27,WHEAT,9381,1,1,1,2,1.0,50,50,51.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
27,WHEAT,9374,1,1,1,1,1.0,50,50,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
27,WHEAT,9374,1,1,1,2,1.0,50,50,51.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
27,WHEAT,9374,1,1,1,1,1.0,50,50,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
27,WHEAT,9374,1,1,1,2,1.0,50,50,51.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
27,WHEAT,9374,1,1,1,1,1.0,50,50,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
27,WHEAT,9374,1,1,1,2,1.0,50,50,51.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
28,WHEAT,9374,3,3,3,3,1.0,50,50,,3,True,1,liquidation,50,agent_a,0,agent_a_vs_agent_d
28,STRAWBERRY,9929,16,16,10,10,1.0,191,186,,10,True,10,liquidation,1910,agent_a,0,agent_a_vs_agent_d
28,WOOL,9840,4,4,5,5,1.0,244,243,,4,True,4,liquidation,976,agent_a,0,agent_a_vs_agent_d
28,WHEAT,9374,3,3,3,6,1.0,50,50,51.0,3,True,1,liquidation,50,agent_d,0,agent_a_vs_agent_d
28,STRAWBERRY,9929,18,18,10,20,1.0,191,181,150.0,18,True,18,liquidation,3438,agent_d,0,agent_a_vs_agent_d
28,WOOL,9840,4,4,5,10,1.0,244,243,245.0,4,True,4,liquidation,976,agent_d,0,agent_a_vs_agent_d
28,WHEAT,9368,2,2,2,2,1.0,50,50,,2,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
28,STRAWBERRY,9952,6,6,10,10,1.0,178,174,,6,True,6,liquidation,1068,agent_a,0,agent_a_vs_agent_d
28,WHEAT,9368,2,2,2,4,1.0,50,50,51.0,2,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
28,WHEAT,9368,2,2,2,2,1.0,50,50,,2,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
28,WHEAT,9368,2,2,2,4,1.0,50,50,51.0,2,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
28,WHEAT,9359,1,1,1,1,1.0,50,50,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
28,WHEAT,9359,1,1,1,2,1.0,50,50,51.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
28,WHEAT,9359,1,1,1,1,1.0,50,50,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
28,WHEAT,9359,1,1,1,2,1.0,50,50,51.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
28,WHEAT,9359,1,1,1,1,1.0,50,50,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
28,WHEAT,9359,1,1,1,2,1.0,50,50,52.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
28,WHEAT,9359,1,1,1,1,1.0,50,50,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
28,WHEAT,9359,1,1,1,2,1.0,50,50,52.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
28,WHEAT,9352,1,1,1,1,1.0,50,50,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
28,WHEAT,9352,1,1,1,2,1.0,50,50,52.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
28,WHEAT,9352,1,1,1,1,1.0,50,50,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
28,WHEAT,9352,1,1,1,2,1.0,50,50,52.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
28,WHEAT,9352,1,1,1,1,1.0,50,50,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
28,WHEAT,9352,1,1,1,2,1.0,50,50,52.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
28,WHEAT,9352,1,1,1,1,1.0,50,50,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
28,WHEAT,9352,1,1,1,2,1.0,50,50,52.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
28,WHEAT,9345,1,1,1,1,1.0,51,51,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
28,WHEAT,9345,1,1,1,2,1.0,51,51,53.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
28,WHEAT,9345,1,1,1,1,1.0,51,51,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
28,WHEAT,9345,1,1,1,2,1.0,51,51,53.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
28,WHEAT,9345,1,1,1,1,1.0,51,51,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
28,WHEAT,9345,1,1,1,2,1.0,51,51,53.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
28,WHEAT,9345,1,1,1,1,1.0,51,51,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
28,WHEAT,9345,1,1,1,2,1.0,51,51,53.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
28,WHEAT,9338,1,1,1,1,1.0,51,51,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
28,WHEAT,9338,1,1,1,2,1.0,51,51,53.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
28,WHEAT,9338,1,1,1,1,1.0,51,51,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
28,WHEAT,9338,1,1,1,2,1.0,51,51,53.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
28,WHEAT,9338,1,1,1,1,1.0,51,51,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
28,WHEAT,9338,1,1,1,2,1.0,51,51,53.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
28,WHEAT,9338,1,1,1,1,1.0,51,51,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
28,WHEAT,9338,1,1,1,2,1.0,51,51,53.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
28,WHEAT,9331,1,1,1,1,1.0,51,51,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
28,WHEAT,9331,1,1,1,2,1.0,51,51,53.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
28,WHEAT,9331,1,1,1,1,1.0,51,51,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
28,WHEAT,9331,1,1,1,2,1.0,51,51,53.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
28,WHEAT,9331,1,1,1,1,1.0,51,51,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
28,WHEAT,9331,1,1,1,2,1.0,51,51,53.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
29,WHEAT,9331,7,7,7,7,1.0,51,51,,7,True,5,liquidation,255,agent_a,0,agent_a_vs_agent_d
29,STRAWBERRY,9938,4,4,10,10,1.0,186,184,,4,True,4,liquidation,744,agent_a,0,agent_a_vs_agent_d
29,WHEAT,9331,7,7,7,14,1.0,51,51,53.0,7,True,5,liquidation,255,agent_d,0,agent_a_vs_agent_d
29,STRAWBERRY,9938,4,4,10,20,1.0,186,184,201.0,4,True,4,liquidation,744,agent_d,0,agent_a_vs_agent_d
29,WHEAT,9333,2,2,2,2,1.0,51,51,,2,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
29,WHEAT,9333,2,2,2,4,1.0,51,51,53.0,2,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
29,WHEAT,9333,2,2,2,2,1.0,51,51,,2,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
29,WHEAT,9333,2,2,2,4,1.0,51,51,53.0,2,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
29,WHEAT,9324,1,1,1,1,1.0,51,51,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
29,WHEAT,9324,1,1,1,2,1.0,51,51,53.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
29,WHEAT,9324,1,1,1,1,1.0,51,51,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
29,WHEAT,9324,1,1,1,2,1.0,51,51,53.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
29,WHEAT,9324,1,1,1,1,1.0,51,51,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
29,WHEAT,9324,1,1,1,2,1.0,51,51,53.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
29,WHEAT,9324,1,1,1,1,1.0,51,51,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
29,WHEAT,9324,1,1,1,2,1.0,51,51,53.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
29,WHEAT,9317,1,1,1,1,1.0,51,51,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
29,WHEAT,9317,1,1,1,2,1.0,51,51,53.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
29,WHEAT,9317,1,1,1,1,1.0,51,51,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
29,WHEAT,9317,1,1,1,2,1.0,51,51,53.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
29,WHEAT,9317,1,1,1,1,1.0,51,51,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
29,WHEAT,9317,1,1,1,2,1.0,51,51,53.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
29,WHEAT,9317,1,1,1,1,1.0,51,51,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
29,WHEAT,9317,1,1,1,2,1.0,51,51,53.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
29,WHEAT,9310,1,1,1,1,1.0,51,51,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
29,WHEAT,9310,1,1,1,2,1.0,51,51,54.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
29,WHEAT,9310,1,1,1,1,1.0,51,51,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
29,WHEAT,9310,1,1,1,2,1.0,51,51,54.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
29,WHEAT,9310,1,1,1,1,1.0,51,51,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
29,WHEAT,9310,1,1,1,2,1.0,51,51,54.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
29,WHEAT,9310,1,1,1,1,1.0,51,51,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
29,WHEAT,9310,1,1,1,2,1.0,51,51,54.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
29,WHEAT,9303,1,1,1,1,1.0,51,51,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
29,WHEAT,9303,1,1,1,2,1.0,51,51,54.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
29,WHEAT,9303,1,1,1,1,1.0,51,51,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
29,WHEAT,9303,1,1,1,2,1.0,51,51,54.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
29,WHEAT,9303,1,1,1,1,1.0,51,51,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
29,WHEAT,9303,1,1,1,2,1.0,51,51,54.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
29,WHEAT,9303,1,1,1,1,1.0,51,51,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
29,WHEAT,9303,1,1,1,2,1.0,51,51,54.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
29,WHEAT,9296,1,1,1,1,1.0,52,52,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
29,WHEAT,9296,1,1,1,2,1.0,52,52,54.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
29,WHEAT,9296,1,1,1,1,1.0,52,52,,1,True,0,liquidation,0,agent_a,0,agent_a_vs_agent_d
29,WHEAT,9296,1,1,1,2,1.0,52,52,54.0,1,True,0,liquidation,0,agent_d,0,agent_a_vs_agent_d
0,WHEAT,9997,1,1,1,1,20.0,27,26,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d
0,WHEAT,9997,1,1,1,1,26.999813794387624,27,26,27.0,1,False,0,no-sell,0,agent_d,1,agent_a_vs_agent_d
0,WHEAT,9995,1,1,1,1,20.0,27,27,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d
0,WHEAT,9995,1,1,1,1,27.999806897883463,27,27,28.0,0,False,0,no-sell,0,agent_d,1,agent_a_vs_agent_d
0,WHEAT,9995,1,1,1,1,20.0,27,27,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d
0,WHEAT,9995,1,1,1,1,27.999806897883463,27,27,28.0,0,False,0,no-sell,0,agent_d,1,agent_a_vs_agent_d
0,WHEAT,9993,2,2,2,2,20.0,28,27,,2,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d
0,WHEAT,9993,2,2,2,2,27.999613798430367,28,27,28.0,1,False,0,no-sell,0,agent_d,1,agent_a_vs_agent_d
0,WHEAT,9993,2,2,2,2,20.0,28,27,,2,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d
0,WHEAT,9993,2,2,2,2,27.999613798430367,28,27,28.0,1,False,0,no-sell,0,agent_d,1,agent_a_vs_agent_d
0,WHEAT,9993,2,2,2,2,20.0,28,27,,2,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d
0,WHEAT,9993,2,2,2,2,27.999613798430367,28,27,28.0,1,False,0,no-sell,0,agent_d,1,agent_a_vs_agent_d
0,WHEAT,9993,2,2,2,2,20.0,28,27,,2,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d
0,WHEAT,9993,2,2,2,2,27.999613798430367,28,27,28.0,1,False,0,no-sell,0,agent_d,1,agent_a_vs_agent_d
0,WHEAT,9993,2,2,2,2,20.0,28,27,,2,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d
